dataset_id__Mareckova,cell_type,pathway,set_size__Mareckova,ES__Mareckova,NES__Mareckova,nominal_p_value__Mareckova,leading_edge_genes__Mareckova,within_cell_type_FDR__Mareckova,global_dataset_FDR__Mareckova,significant_within_cell_type_fdr_0_25__Mareckova,significant_global_dataset_fdr_0_25__Mareckova,dataset_id__Huang,set_size__Huang,ES__Huang,NES__Huang,nominal_p_value__Huang,leading_edge_genes__Huang,within_cell_type_FDR__Huang,global_dataset_FDR__Huang,significant_within_cell_type_fdr_0_25__Huang,significant_global_dataset_fdr_0_25__Huang,direction_concordant,significant_both_within_fdr_0_25,concordance_class
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_MITOTIC_SPINDLE,185,0.3625156376503288,1.669398553520717,0.0014903129657228018,NUSAP1;BIRC5;FGD4;SORBS2;CENPF;TPX2;PRC1;EZR;TOP2A;CCNB2;CDK1;KIF20B;MYH9;CNTRL;ACTN4;ANLN;KIF23;LLGL1;RFC1;PDLIM5;EPB41L2;PXN;AURKA;FLNB;CD2AP;SUN2;PREX1;ARHGAP29;NOTCH2;CENPE;MYO1E;INCENP;FGD6;CNTROB;STK38L;KIF11;MYH10;MID1;CEP192;TTK,0.009025270758122744,0.011689070718877849,True,True,Huang_GSE214411,190,-0.3235888174891176,-1.557745868028283,0.003401360544217687,SPTBN1;SORBS2;FLNA;TBCD;NUSAP1;EPB41L2;PRC1;PLK1;ALS2;CDC42EP2;DOCK4;CNTRL;SMC3;TLK1;DST;LMNB1;TUBGCP6;CEP192;CENPE;PIF1;RHOT2;PALLD;ALMS1;PCNT;TAOK2;NUMA1;KIF23;ARHGEF3;FARP1;MAP3K11;ARHGAP29;KPTN;BRCA2;TOP2A;CCDC88A;GEMIN4;KIF15;SHROOM2;SMC1A;TPX2;DLGAP5;INCENP;CDK5RAP2;CKAP5;MARCKS;SOS1;CENPF;APC;TUBGCP5,0.012147716229348881,0.007236937328122739,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_MYC_TARGETS_V1,194,-0.2967622152952215,-1.4712304062619124,0.005934718100890208,RPL14;PTGES3;CUL1;PRPF31;SRM;PPM1G;PSMA1;SNRPD1;MRPL9;EIF4E;TUFM;RPS5;EIF2S1;CCT4;CCT7;PRDX3;CLNS1A;NDUFAB1;SNRPA1;ABCE1;PSMD3;CYC1;PSMA6;RPS3;EIF3B;PSMD8;PSMC4;ILF2;UBA2;U2AF1;CCT3;HNRNPA1;SRSF3;TCP1;CAD;COPS5;RPL18;PSMA2;SNRPD3;SRSF2;SSBP1;NPM1;YWHAQ;RPS2;HDDC2;PSMC6;PSMD7;RACK1;EXOSC7;EIF4A1;VDAC3;CTPS1;SLC25A3;AP3S1;MYC;SRSF7;EIF3D;ODC1;HPRT1;KPNA2;RPS10;PRPS2,0.02171552660152009,0.025254119578256205,True,True,Huang_GSE214411,194,0.3196431843585671,1.6094017740616275,0.002352941176470588,MYC;NPM1;APEX1;DDX21;IFRD1;CCT4;HPRT1;PCBP1;EIF4H;EIF4E;RPL14;DUT;RANBP1;RPL34;PRDX3;RPL22;KPNA2;CLNS1A;ILF2;PABPC1;TCP1;EIF1AX;PABPC4;LDHA;ETF1;EIF4A1;TFDP1;NAP1L1;HSPE1;EIF3D;HDAC2;PGK1;RRM1;COPS5;DDX18;SRSF7;SSB;HNRNPC;RAD23B;PHB2;PTGES3;CNBP;HNRNPA1;XPOT;PRPS2;RPL18;CUL1;HNRNPA2B1;HSP90AB1;GLO1;SNRPD2;NDUFAB1;SNRPA1;PSMB2;RNPS1;HSPD1;CDK2;AIMP2;C1QBP;EEF1B2,0.010993843447669306,0.006809090135330666,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,-0.30457834576975024,-1.519703063421333,0.006430868167202572,NDUFB2;SDHC;PMPCA;GRPEL1;ACADM;NDUFV2;IDH3B;ATP5MG;ACAA2;NDUFB8;NDUFS4;COX7A2;MRPL34;ISCU;ATP5MC1;MRPS22;ACAT1;ETFDH;NDUFA6;ATP6V1F;MRPL15;ECI1;GLUD1;NDUFS6;TIMM13;ATP5PF;ATP5PO;ATP5MC3;ISCA1;UQCRH;MDH1;MPC1;ATP6V0E1;NDUFC2;ATP6V1G1;ETFB;ECHS1;ATP6V0C;MRPS30;MRPS11;IDH2;PRDX3;NDUFAB1;HTRA2;POR;TOMM22;CYC1;ATP5F1B;IDH3G;FH;SLC25A5;COX11;SUCLG1;UQCRFS1;NDUFS3;RHOT1;BDH2;SUCLA2;LDHB;COX4I1;PDHB;HCCS;SLC25A11;OAT;SDHD;COX7A2L;ABCB7;PDHA1;NDUFA9;MGST3;ACAA1;PHYH;VDAC3;ACADVL;DECR1;SLC25A3;VDAC2;NDUFV1;CYCS;NDUFS2;SDHA;ATP6V1D;HADHB;MTRF1;IDH3A;NQO2;NDUFB5;FDX1;UQCRC2;MTX2,0.02171552660152009,0.02659044073655521,True,True,Huang_GSE214411,200,0.2603732212177941,1.3121350733514459,0.019464720194647202,FDX1;MRPS22;SLC25A5;TIMM9;UQCRB;UQCRH;VDAC2;OAT;ATP5MG;ISCA1;MTX2;GLUD1;HTRA2;PRDX3;ETFA;NDUFB4;MDH1;COX7C;NDUFB5;LDHA;NDUFS4;ACADVL;NDUFB6;CASP7;DLST;NDUFA5;ATP5MC2;HADHB;ATP6V1G1;MTRR;CYCS;ATP6V1D;SDHB;BDH2;ACADM;PHB2;SDHD;SDHA;ATP5F1C;ATP6V1C1;GPI;GPX4,0.042314609118798266,0.03399951125702568,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,105,-0.3453841465875646,-1.559433820714872,0.0072992700729927005,EIF4A3;DCP1A;GOSR2;PDIA6;SPCS1;SRPRB;EIF4E;EIF2S1;CNOT4;KIF5B;EXOSC4;DKC1;BAG3;CEBPG;KDELR3;LSM1;RPS14;EXOSC1;DDIT4;HERPUD1;PREB;CNOT2;SERP1;EIF4A2;ASNS;NPM1;XBP1;EIF4A1;SEC11A;ATP6V0D1;YIF1A;NFYB;FUS;WIPI1;DNAJB9;CEBPB;EXOSC9,0.02281021897810219,0.027544415369783776,True,True,Huang_GSE214411,106,0.30067362394078034,1.3743182531704918,0.040865384615384616,NPM1;DCP1A;BAG3;MTHFD2;KHSRP;EIF4E;EIF4A2;EIF2AK3;CEBPB;SLC30A5;ERN1;EDEM1;EIF4A3;VEGFA;XBP1;DNAJA4;ATF3;PAIP1;CEBPG;EIF4A1;HERPUD1;FUS;EXOSC5;DNAJB9;SERP1;EXOSC9;ATF4;CNOT2;NFYA;SLC7A5;WIPI1,0.07567663817663817,0.0637441733841516,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_TNFA_SIGNALING_VIA_NFKB,154,-0.30486808816039634,-1.4746628090628127,0.008875739644970414,NAMPT;SPSB1;TRIB1;MCL1;NR4A1;NFAT5;YRDC;KLF6;RNF19B;EHD1;HBEGF;SLC2A6;DENND5A;MAFF;ZFP36;BTG1;RELB;CCNL1;KLF2;PANX1;KLF10;CD44;BCL6;F3;DNAJB4;JAG1;ACKR3;EIF1;SMAD3;TIPARP;GADD45B;KLF4;PLAU;IER2;MYC;EGR1;ATP2B1;FOS;RHOB;TNIP2;JUNB;IER5;PLAUR;CEBPB;FOSB;SOCS3;JUN;DUSP1,0.02465483234714004,0.030605998775760052,True,True,Huang_GSE214411,180,0.6517055539004546,3.291048999763228,0.0024630541871921183,MYC;EGR2;PHLDA2;SPSB1;SLC2A3;HES1;EGR3;KLF10;SERPINE1;KLF4;HBEGF;LITAF;TGIF1;CDKN1A;IER5;DUSP5;FOSB;EGR1;GADD45A;BMP2;NAMPT;SAT1;TIPARP;TRIB1;BTG1;SGK1;PER1;BHLHE40;EIF1;TNFAIP6;GEM;BCL6;FOSL2;PFKFB3;ID2;GFPT2;IRS2;BTG3;ZC3H12A;DNAJB4;SIK1;MAP2K3;PTX3;ABCA1;GCH1;MXD1;CEBPB;NR4A3;CXCL1;DENND5A;TNFSF9;IFNGR2;CD83;PHLDA1;VEGFA;BCL3;NR4A1;SPHK1;IER3;SDC4;ATF3;GPR183;CLCF1;SNN;KDM6B;BTG2;PLPP3;KLF9;BIRC2;CCNL1;NFKB1;IL15RA;SQSTM1;EDN1;ZFP36;F3;SOCS3;RELB;MAFF;NR4A2;PTGER4;SMAD3;DUSP2;KYNU;PLK2;GADD45B;FOS;F2RL1;TRIP10;REL;KLF6;AREG;NFIL3;CD44;IL1B;PTGS2;CCL20;PANX1;B4GALT1;MAP3K8;JUNB;FOSL1;NFE2L2;DRAM1;EHD1;PLAUR;CEBPD;CD69;YRDC;MCL1;TSC22D1;NFAT5;ETS2;ACKR3;ICAM1;B4GALT5;LDLR;LIF;KLF2;TUBB2A;RNF19B;TNFAIP3;CCN1,0.010993843447669306,0.006809090135330666,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_XENOBIOTIC_METABOLISM,133,-0.25745366722939134,-1.2137706731267346,0.11197916666666667,UGDH;PTS;ACOX1;TMBIM6;CYP27A1;FBLN1;POR;CASP6;PTGR1;EPHX1;PYCR1;HACL1;IGF1;PINK1;FAH;SSR3;SERTAD1;PMM1;F10;PTGDS;NFS1;LCAT;SAR1B;LEAP2;SLC12A4;SMOX;DHPS;DDAH2;CSAD;HPRT1;ALDH9A1;TMEM176B;SLC35B1;TGFB2;CES1,0.19571295433364402,0.21329365079365079,True,True,Huang_GSE214411,147,0.3192748139856464,1.5558207956143093,0.004819277108433735,SERTAD1;TMEM176B;SERPINE1;UGDH;EPHA2;IRF8;GSR;ID2;HPRT1;CYP26A1;SLC6A6;ATP2A2;GCH1;ENPEP;SLC6A12;AKR1C3;HMOX1;SAR1B;SLC35D1;SHMT2;GABARAPL1;IL1R1;PPARD;DDT;PTS;EPHX1;NPC1;IGF1;SLC1A5;CSAD;LEAP2;KYNU;F10;UPP1;LPIN2;PSMB10;TPST1;PTGES3;ARPP19;ACOX1;TMBIM6;NDRG2;LCAT;COMT;GSTO1;GSTM4;DHPS;ITIH4;SLC12A4;ETS2;ETFDH,0.013958682300390844,0.009785334230322306,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HEME_METABOLISM,152,-0.24158068484814044,-1.178835112754238,0.1239193083573487,ADIPOR1;PC;ATP6V0A1;ARHGEF12;GMPS;BLVRB;ATG4A;SLC25A38;FBXO7;KLF3;VEZF1;ARL2BP;PPP2R5B;PGLS;SELENBP1;CTNS;UBAC1;DCAF10;NARF;MARK3;LAMP2;USP15;FOXJ2;RAD23A;FBXO9;KDM7A;RCL1;RNF123;CAT;GCLM;PPOX;BNIP3L;NR3C1;ISCA1;HAGH;AGPAT4;SLC2A1;EZH1;CDR2;CDC27;RBM5;EPOR;BPGM;DAAM1;HTRA2;SLC25A37;SPTB;RNF19A;UROS;MKRN1;PRDX2;MOSPD1;YPEL5;MGST3;ASNS;SDCBP;GDE1;MBOAT2;TMEM9B;ABCB6;ELL2;GLRX5;P4HA2;SMOX;PSMD9;HEBP1;AQP3,0.20283479960899317,0.22659022659022657,True,True,Huang_GSE214411,159,0.29032889784656535,1.4373898220910764,0.007228915662650603,TENT5C;SLC25A37;HEBP1;ADIPOR1;CLIC2;ISCA1;MAP2K3;SLC2A1;NARF;BACH1;HTRA2;NUDT4;SLC25A38;SDCBP;FECH;RBM38;TOP1;YPEL5;FBXO7;BTG2;MXI1;BNIP3L;AGPAT4;FN3K;AQP3;SLC10A3;SLC4A1;LPIN2;MBOAT2;FOXJ2;NEK7;ELL2;MPP1;GCLM;KHNYN;KDM7A;RANBP10;CDR2;SLC6A8;CPOX;ALDH1L1;EPOR;MKRN1;CCND3;RAD23A;GLRX5;LAMP2;ARHGEF12;MFHAS1;CIR1,0.019023462270133164,0.013835245287369576,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_INTERFERON_GAMMA_RESPONSE,148,0.41319677553264855,1.830262034860619,0.0015384615384615385,CD74;HLA-DRB1;EPSTI1;VAMP8;IRF8;MX2;HERC6;MT2A;IFI44L;TNFSF10;HLA-DMA;RSAD2;MX1;PLSCR1;BST2;OAS2;SAMHD1;XAF1;CASP8;ICAM1;STAT2;MTHFD2;STAT1;P2RY14;GBP4;OAS3;ST3GAL5;IFI27;TRIM14;IFIT1;CMTR1;SP110;USP18;TRIM25;ARID5B;DDX60;RNF31;HIF1A;CASP7;RIPK2;IFI44;PTPN1;IFITM2;SLC25A28;PFKP;SERPING1;MYD88;CDKN1A;ADAR,0.009025270758122744,0.011689070718877849,True,True,Huang_GSE214411,167,0.2038713508635731,1.0047453274141327,0.42857142857142855,CDKN1A;NAMPT;BTG1;TNFAIP6;IL2RB;MTHFD2;PIM1;IRF8;XCL1;GCH1;CD40;STAT3;LATS2;IFI30;APOL6;SPPL2A;CASP7;NFKB1;SOCS1;IL15RA;PML;CASP3;IL15;SOCS3;CASP1;HIF1A;PELI1;UPP1;PTPN1;PSMB10;SRI;NUP93;ARID5B;GBP4;PTGS2;IL4R;IRF9;SLC25A28;CD69;PLSCR1;SAMD9L;SP110;RAPGEF6;PSMB2,0.5639097744360901,0.4884004884004884,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_ADIPOGENESIS,183,-0.26563140442988764,-1.3068101323609018,0.018461538461538463,NKIRAS1;CAT;ATP5PO;SLC5A6;HIBCH;GBE1;UCK1;PPP1R15B;ACADS;ETFB;SOD1;ECHS1;UBC;TKT;ACOX1;PRDX3;NDUFAB1;SSPN;CMPK1;PIM3;JAGN1;POR;CYC1;IDH3G;GHITM;SUCLG1;SCP2;LAMA4;NDUFS3;DHRS7B;BAZ2A;BCL6;QDPR;PREB;FAH;DRAM2;MTCH2;MGST3;COQ9;CD151;RAB34;SLC66A3;PHYH;DECR1;COQ5;IDH3A;OMD;ELMOD3;SOWAHC;PGM1;PHLDB1;DNAJB9;SULT1A1;SAMM50;DNAJC15,0.048582995951417005,0.053511705685618735,True,True,Huang_GSE214411,188,-0.18127658799170066,-0.8799838075958227,0.7827586206896552,ATP1B3;GPAM;DHCR7;UQCR10;CAT;MGLL;GPX3;MIGA2;FZD4;CPT2;MTCH2;SLC25A10;DGAT1;MYLK;GPAT4;CAVIN2;UCK1;NMT1;IMMT;COQ9;ECHS1;TST;ABCB8;ELOVL6;RETSAT;UCP2,0.8327219369038885,0.8175024759160889,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_ESTROGEN_RESPONSE_EARLY,157,0.29113881895017635,1.2923412828463485,0.0703125,KRT18;CCND1;ABAT;ELF3;MYBL1;PODXL;HSPB8;KRT8;CLDN7;SCNN1A;ZNF185;GJA1;FLNB;MREG;MUC1;B4GALT1;SLC7A5;WWC1;KAZN;MYBBP1A;DEPTOR;CALB2;SLC22A5;IGFBP4;MED24;TGM2;SLC24A3;CANT1;IGF1R;RRP12;GAB2;TPD52L1;WFS1;CELSR1;TFAP2C;IL6ST;TIAM1;ALDH3B1;RAPGEFL1;AKAP1;AMFR;RPS6KA2;PMAIP1,0.146484375,0.15980113636363635,True,True,Huang_GSE214411,168,0.22614256180074288,1.1228961199917649,0.17974683544303796,MYC;HES1;EGR3;KLF10;KLF4;HSPB8;ADD3;NXT1;TIPARP;BHLHE40;AMFR;TOB1;SLC19A2;SLC2A1;IGF1R;ABLIM1;RARA;UGCG;LRIG1;XBP1;GREB1;GLA;PMAIP1;NBL1;SIAH2;TGM2;FRK;ISG20L2;AQP3;TSKU;FOS;SLC7A5;MED13L;RRP12;AREG;CD44;TMEM164,0.27234369006520903,0.229569444757039,False,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_CHOLESTEROL_HOMEOSTASIS,67,0.3283466301343483,1.2835934401096962,0.10099337748344371,CLU;SCD;STARD4;FADS2;PLSCR1;SREBF2;LGMN;PDK3;TMEM97;LDLR;CD9;ANTXR2;CHKA;SC5D;TP53INP1;CYP51A1,0.18702477311748833,0.19706024874818287,True,True,Huang_GSE214411,70,0.214017742487165,0.9013557767973448,0.6785714285714286,ERRFI1;AVPR1A;LSS;IDI1;TNFRSF12A;CTNNB1;LGALS3;ATF3;FBXO6;ABCA2;TRIB3;STX5;HMGCS1;NFIL3;PDK3;PLAUR;PLSCR1;LDLR;ATF5;ALDOC;PNRC1;SCD;PPARG;FASN,0.7875264270613108,0.727074208717446,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_DNA_REPAIR,143,-0.2492982206689175,-1.2022959864511253,0.11351351351351352,GTF2B;TAF9;MRPL40;ADRM1;FEN1;POLR2E;EDF1;POLR3C;RALA;ERCC1;POLR1D;NELFCD;MPG;NT5C;CLP1;GTF2H5;GTF2A2;DAD1;TSG101;TMED2;RFC2;AK1;POLR2K;BRF2;SDCBP;DGCR8;VPS37D;ERCC4;NME3;SAC3D1;MPC2;POLR3GL;POLR2C;SUPT4H1;GMPR2;TAF12;HPRT1;ADA,0.19571295433364402,0.21519149481234792,True,True,Huang_GSE214411,143,-0.1889172226371314,-0.8820091433159503,0.7532679738562091,FEN1;TP53;LIG1;NME1;SAC3D1;GTF2H3;DDB1;USP11;VPS37B;NELFB;NCBP2;SEC61A1;TARBP2;ADA;RBX1;SMAD5;SUPT4H1;POLR3C;POLR2I;TYMS;CSTF3;GUK1;TAF1C;ERCC5;SNAPC5;VPS28;APRT;POLR2D;CLP1;POLA2;ZWINT;UMPS;HCLS1;SNAPC4;CETN2;DDB2;POLR3GL;POLD3;RFC3;CANT1;NPR2;XPC;POLA1,0.8187695368002272,0.7929136566907465,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_KRAS_SIGNALING_DN,82,0.2979104478261967,1.2067642861732035,0.16057233704292528,EDAR;SGK1;IFI44L;FGF22;RSAD2;MX1;PTGFR;PDE6B;CLSTN3;PLAG1;KCNMB1;CNTFR;SPHK2;CYP39A1;MSH5;NRIP2;SLC16A7;MAST3;CDKAL1;SPTBN2;KCND1;EPHA5;YPEL1;EFHD1,0.25089427662957076,0.2764436339561059,False,False,Huang_GSE214411,91,0.19735655259307605,0.9064125251698468,0.679814385150812,TENT5C;SKIL;EFHD1;SGK1;NRIP2;STAG3;MTHFR;SNN;BTG2;RGS11;EDN1;CPEB3;NR4A2;SELENOP,0.7875264270613108,0.727074208717446,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_APOPTOSIS,133,0.2682867021973027,1.174354744921084,0.17475728155339806,KRT18;CLU;CCND1;TNFSF10;BMF;F2R;TOP2A;DPYD;RETSAT;BGN;CASP8;CDK2;CCND2;PAK1;HSPB1;PDCD4;ERBB2;APP;HGF;SC5D;GSR;SAT1;PDGFRB;ADD1;CASP7;PMAIP1;NEFH;MADD;CDKN1A;PEA15;MMP2;EBP;LUM;IER3;ROCK1;BCL2L1;ANXA1;ISG20,0.2592044011849344,0.28852822860313493,False,False,Huang_GSE214411,146,0.42343289853143756,2.057415865677073,0.0025575447570332483,SMAD7;EMP1;PPP3R1;EGR3;CDKN1A;DNAJA1;GADD45A;BMP2;PDGFRB;SAT1;TIMP3;AVPR1A;GSR;VDAC2;BTG3;PLAT;TNFRSF12A;DCN;BCL2L11;GCH1;TGFBR3;HMGB2;HMOX1;RARA;PEA15;LMNA;ANXA1;CTNNB1;LGALS3;PMAIP1;IER3;ATF3;WEE1;IFNGR1;ENO2;BTG2;ETF1;CASP7;SQSTM1;CASP3;BCL2L10;SLC20A1;BNIP3L;CASP1;HGF,0.010993843447669306,0.006809090135330666,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HEDGEHOG_SIGNALING,28,0.376868031820519,1.2429439559870277,0.17625899280575538,DPYSL2;MYH9;NRP2;ETS2;CNTFR;AMOT;CRMP1;CELSR1;NRP1,0.2592044011849344,0.28894916853402525,False,False,Huang_GSE214411,29,0.20659427223259375,0.7430812975102027,0.8641425389755011,ACHE;VLDLR;VEGFA;PML,0.8882309400444115,0.884131366338646,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_PEROXISOME,87,-0.26186465200553766,-1.145781958718511,0.2025,CAT;GNPAT;SLC35B2;PEX11B;PEX11A;RDH11;SOD1;IDH2;ACOX1;CADM1;ERCC1;PRDX5;CLN6;SCP2;HSD17B11;MLYCD;FIS1;IDI1;ISOC1;CACNA1B;HMGCL;PEX13;CRABP2;ACAA1;PEX2;ECI2;SLC25A17;ACSL1;CTPS1;ALDH9A1,0.2892857142857143,0.3227091633466136,False,False,Huang_GSE214411,88,-0.22839678386292706,-0.9856248729084055,0.5042158516020236,GSTK1;PRDX1;DHRS3;TSPO;CRAT;ISOC1;MLYCD;SLC25A19;IDE;SEMA3C;CLN6;PEX11A;VPS4B;SMARCC1;GNPAT;ALDH9A1;ACAA1;ACSL5;HRAS;CAT;FIS1;YWHAH;PEX11B;TOP2A;ABCD2;EHHADH;RETSAT,0.6302698145025295,0.5602398351133596,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_PI3K_AKT_MTOR_SIGNALING,91,0.2783530467611491,1.1572704029790017,0.21766561514195584,FGF22;CDK1;PLCB1;RPS6KA1;CAMK4;MAPKAP1;STAT2;CDK2;MAP2K6;E2F1;ADCY2;HSP90B1;GNA14;MAP2K3;CXCR4;PFN1;TIAM1;PIK3R3;MYD88;CDKN1A;PTEN,0.30231335436382756,0.3427804962865446,False,False,Huang_GSE214411,94,0.2802466919108223,1.2530149367652441,0.11358024691358025,CDKN1A;PDK1;MKNK2;RPS6KA3;MAPK1;EIF4E;ARF1;MAP2K3;ARPC3;SLC2A1;AKT1;PIKFYVE;UBE2D3;ATF1;CSNK2B;NFKBIB;SQSTM1;MAPK8;UBE2N;TRIB3;CAB39;EGFR;RAF1;PAK4;DDIT3;NGF;MAP3K7;CDK1;DUSP3;CDKN1B;TBK1,0.18930041152263374,0.15297002951323938,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_INFLAMMATORY_RESPONSE,98,0.2713154712096333,1.1261452058408263,0.2570951585976628,IFITM1;TNFSF10;MMP14;IL18R1;BST2;LIF;AHR;ICAM1;CX3CL1;LDLR;LYN;IL1R1;OSMR;TNFRSF1B;SEMA4D;SPHK1;MXD1;HIF1A;RIPK2;ABCA1,0.3474258899968416,0.38801209264681374,False,False,Huang_GSE214411,128,0.5216896873766871,2.48326705286532,0.002638522427440633,MYC;ADM;SERPINE1;HBEGF;CDKN1A;NAMPT;IL18R1;CALCRL;TNFAIP6;MMP14;IL2RB;CD48;ATP2A2;OSMR;ABCA1;GCH1;MXD1;ABI1;AXL;ITGA5;CD40;HRH1;TNFSF9;BDKRB1;IFNGR2;ACVR1B;SPHK1;FZD5;IL1R1;GPR183;BTG2;CD55;PDPN;NFKB1;IL15RA;EDN1;IL15;F3;PTGER4;HIF1A;EMP3;SRI;KLF6;RAF1;IL1B;IL4R;RGS1;GNAI3;CCL20,0.010993843447669306,0.006809090135330666,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_COMPLEMENT,135,0.24714655084718365,1.0892018308016072,0.28110599078341014,DUSP6;CTSV;CLU;ERAP2;C3;CASP10;MMP14;APOC1;PLSCR1;SRC;LTA4H;LGMN;ANG;TFPI2,0.3698763036623818,0.4133911629167796,False,False,Huang_GSE214411,152,0.30604421098458184,1.4731428815878742,0.007653061224489796,SERPINE1;APOC1;DUSP5;FDX1;DYRK2;MMP14;PIM1;PLAT;ACTN2;GZMB;FYN;PREP;CEBPB;FN1;CXCL1;PPP4C;LGALS3;GNB2;FCER1G;CD55;CTSH;CASP7;CASP3;PPP2CB;F3;DOCK10;PIK3CA;MAFF;CASP1;XPNPEP1;HSPA1A;KYNU;F10;S100A13;CBLB;RCE1;RAF1;APOBEC3G;GNAI3;TIMP2;GNB4;ERAP2;EHD1;PLAUR;LAMP2;PLSCR1;CASP9,0.019132653061224487,0.014508172937421415,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_NOTCH_SIGNALING,30,0.32653838640170363,1.095828550535463,0.3252788104089219,CCND1;FBXW11;NOTCH3;ST3GAL6;MAML2;NOTCH2,0.4065985130111524,0.4533621690896712,False,False,Huang_GSE214411,32,0.5330833763359527,1.9148833948880655,0.004301075268817204,HES1;DLL1;DTX1;FZD7;WNT2;FZD5;PPARD;MAML2;TCF7L2;KAT2A;SAP30;APH1A;CUL1;PRKCA;NOTCH1;NOTCH2,0.013958682300390844,0.008868196430550937,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_IL6_JAK_STAT3_SIGNALING,54,0.2772748726676119,1.0303992216275941,0.43423423423423424,ITGA4;IL18R1;A2M;STAT2;STAT1;TNFRSF21;CXCL13;CNTFR;CD9;IL1R1;OSMR;TNFRSF1B;IL6ST;PTPN1;MYD88;MAP3K8;LEPR;CSF1;GRB2;IL13RA1,0.5049235281793422,0.5567105567105567,False,False,Huang_GSE214411,65,0.4522687383122712,1.9016072496614773,0.0024752475247524753,TGFB1;IL18R1;PIM1;TNFRSF12A;OSMR;CXCL1;HMOX1;IFNGR2;STAT3;ACVR1B;IL3RA;IL1R1;IFNGR1;SOCS1;IL15RA;SOCS3;HAX1;PTPN1;CD44;IL1B;IL4R;IRF9;MAP3K8,0.010993843447669306,0.006809090135330666,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HYPOXIA,161,0.20868804067977503,0.9406447209982993,0.6043276661514683,MT1E;STC1;TES;SDC4;PAM;MT2A;GYS1;SLC37A4;MYH9;BGN;ETS1;AK4;PHKG1;PDK3;NEDD4L;P4HA1;GPI;IGFBP3;TGFBI;AMPD3;SDC3;TGM2;HK2;CXCR4;KIF5A;LXN;CHST3;FOXO3;COL5A1;GCNT2;NFIL3;TPD52;IRS2;PFKP;CDKN1A;GLRX;SRPX;SLC25A1,0.6568778979907264,0.6906601898873923,False,False,Huang_GSE214411,173,0.45823007089747103,2.2758099939544922,0.002403846153846154,ADM;IDS;SLC2A3;ERRFI1;SERPINE1;CDKN1A;JMJD6;PDK1;TIPARP;BTG1;CDKN1C;BHLHE40;IGFBP3;CCN2;FOSL2;PFKFB3;PIM1;IRS2;AKAP12;SLC6A6;DCN;VLDLR;SLC2A1;ANGPTL4;HAS1;HMOX1;ALDOA;FAM162A;VEGFA;GBE1;ENO1;NDRG1;TGFB3;IER3;SDC4;ATF3;KDM3A;ENO2;LDHA;TPST2;CITED2;P4HA1;RBPJ;ZFP36;SIAH2;F3;TGM2;AK4;PGK1;MXI1;MAFF;BNIP3L;XPNPEP1;UGP2;PGM1;FOS;EGFR;WSB1;SAP30;PGM2;KLF6;KLHL24;NFIL3;GPI;GRHPR;DDIT3;PDK3;NOCT;PRKCA;HK2;PLAUR;DTNA;GAPDH;RORA;CDKN1B,0.010993843447669306,0.006809090135330666,True,True,True,False,not_significant_in_both
