gene_id,log2FoldChange__Huang_GSE214411,pvalue__Huang_GSE214411,padj__Huang_GSE214411,log2FoldChange__Mareckova_E_MTAB_14039,pvalue__Mareckova_E_MTAB_14039,padj__Mareckova_E_MTAB_14039,direction_concordant
ENSG00000145495,0.47273936850013837,0.0026892722414340953,0.25528909268357053,-0.0004179267244557527,0.9990108150133932,0.9999244088149658,False
ENSG00000187867,-1.4521388245838538,0.0027322983630873746,0.25528909268357053,0.10051762214863826,0.9144101510362515,0.9999244088149658,False
ENSG00000106366,1.827233512599503,0.002743604205580686,0.25528909268357053,-0.09340627861510281,0.8935660592581389,0.9999244088149658,False
ENSG00000228262,-2.367009703046837,0.002760484454439745,0.25528909268357053,3.841449480714678,8.374984952384594e-07,0.003853330576592152,False
ENSG00000136826,0.9737869021747612,0.002789559219596075,0.25528909268357053,-0.5592688352115857,0.26953588186508115,0.9999244088149658,False
ENSG00000175567,-1.0774233897557726,0.0027938339991218195,0.25528909268357053,1.122179004355596,0.08333445004628488,0.9999244088149658,False
ENSG00000185298,-0.6258510766849824,0.002804058731872831,0.25528909268357053,0.16826965661417592,0.6364549500137031,0.9999244088149658,False
ENSG00000080845,0.35203450487258403,0.002819124865061755,0.25528909268357053,-0.24427787155951905,0.4756837443399997,0.9999244088149658,False
ENSG00000153767,-0.8068176652137162,0.0028234988571143433,0.25528909268357053,-0.05520401290111612,0.9113429019107493,0.9999244088149658,True
ENSG00000153707,-0.7504442062771188,0.0028262629033055896,0.25528909268357053,0.6708477341434327,0.18962058035764306,0.9999244088149658,False
ENSG00000276023,0.6123691519192228,0.002826359143578839,0.25528909268357053,-0.04898702900774441,0.9226455407755567,0.9999244088149658,False
ENSG00000172113,-0.579235834022186,0.002845859641074832,0.25528909268357053,-0.36198683711446844,0.39527031266001433,0.9999244088149658,True
ENSG00000119048,0.41439882885813123,0.0028705955855158937,0.25528909268357053,-0.27316580525476614,0.4328791713123217,0.9999244088149658,False
ENSG00000113070,1.0410665599309625,0.002881587077072412,0.25528909268357053,-0.770046647108892,0.4530962955852228,0.9999244088149658,False
ENSG00000165434,0.6090674947356478,0.0028860451297308045,0.25528909268357053,-0.6576439745886682,0.08714502109965046,0.9999244088149658,False
ENSG00000103994,-0.48417338314094793,0.0029217054859829806,0.2555686362341802,0.09120666836826341,0.7792885464292345,0.9999244088149658,False
ENSG00000253719,-0.43216660887054315,0.0029279866518483466,0.2555686362341802,0.30233776803414325,0.3984357806821729,0.9999244088149658,False
