gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,dataset_id,gene_symbol,effect_scope,contrast,significant_fdr_0_10,direction,absolute_log2_fold_change,open_targets_queried,is_known_drug_target,has_approved_drug,n_drugs_or_candidates,best_clinical_stage,drug_names
ENSG00000074855,10.261762145881438,0.08816335067535948,0.7328300077675595,0.12030532284551769,0.9042412877187084,0.9999244088149658,Mareckova_E-MTAB-14039,ANO8,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.08816335067535948,False,,,,,
ENSG00000110076,121.99863826466674,-0.04701871664510572,0.39090228421218953,-0.12028253234658262,0.9042593408124509,0.9999244088149658,Mareckova_E-MTAB-14039,NRXN2,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04701871664510572,False,,,,,
ENSG00000146085,73.69862083043223,-0.04430560379232371,0.3683482320834054,-0.12028184183680718,0.9042598877884229,0.9999244088149658,Mareckova_E-MTAB-14039,MMUT,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04430560379232371,False,,,,,
ENSG00000166454,166.62087164059477,-0.04695810945323557,0.3906791773256998,-0.12019608972936822,0.9043278152643062,0.9999244088149658,Mareckova_E-MTAB-14039,ATMIN,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04695810945323557,False,,,,,
ENSG00000198589,47.592471062160236,-0.06180002872817363,0.5141887825406851,-0.12018937562739168,0.9043331337870654,0.9999244088149658,Mareckova_E-MTAB-14039,LRBA,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.06180002872817363,False,,,,,
ENSG00000135074,7.0454084982381415,-0.09779694921635619,0.8137433291554894,-0.12018156796179305,0.9043393185729929,0.9999244088149658,Mareckova_E-MTAB-14039,ADAM19,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.09779694921635619,False,,,,,
ENSG00000198399,60.16079302696757,-0.050086912330014936,0.4170548515744757,-0.12009670224654047,0.9044065447108336,0.9999244088149658,Mareckova_E-MTAB-14039,ITSN2,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.050086912330014936,False,,,,,
ENSG00000168398,30.275996435018875,0.0738515224912167,0.6150186042013889,0.12008014389599488,0.9044196614415849,0.9999244088149658,Mareckova_E-MTAB-14039,BDKRB2,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.0738515224912167,False,,,,,
ENSG00000244586,8.643634274438726,-0.09583722973053822,0.798121548425332,-0.12007848919706776,0.9044209722161078,0.9999244088149658,Mareckova_E-MTAB-14039,WNT5A-AS1,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.09583722973053822,False,,,,,
ENSG00000091947,109.24770530251922,0.056777344330364916,0.4729223288080746,0.12005638319819487,0.9044384835717901,0.9999244088149658,Mareckova_E-MTAB-14039,TMEM101,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.056777344330364916,False,,,,,
ENSG00000196118,10.115226263249605,-0.08576589105159863,0.7150320469883976,-0.11994691904066546,0.9045251967279626,0.9999244088149658,Mareckova_E-MTAB-14039,CCDC189,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.08576589105159863,False,,,,,
ENSG00000179134,143.76526802085726,0.04759949707027401,0.39687875729329236,0.11993460520513097,0.9045349513304592,0.9999244088149658,Mareckova_E-MTAB-14039,SAMD4B,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.04759949707027401,False,,,,,
ENSG00000163704,27.820970836931302,0.05723128389333936,0.4772554292469126,0.11991751248099519,0.9045484916301554,0.9999244088149658,Mareckova_E-MTAB-14039,PRRT3,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.05723128389333936,False,,,,,
ENSG00000012048,28.41334860335585,0.06742287699681945,0.5622708986544294,0.11991173144149761,0.9045530711877549,0.9999244088149658,Mareckova_E-MTAB-14039,BRCA1,Within Mareckova_E-MTAB-14039,Endometriosis - Normal,False,not_significant,0.06742287699681945,False,,,,,
