dataset_id,cell_type,pathway,set_size,ES,NES,nominal_p_value,leading_edge_genes,FDR,global_dataset_FDR,significant_fdr_0_25,significant_global_dataset_fdr_0_25,msigdb_version,gmt_url
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HEME_METABOLISM,152,-0.24158068484814044,-1.178835112754238,0.1239193083573487,ADIPOR1;PC;ATP6V0A1;ARHGEF12;GMPS;BLVRB;ATG4A;SLC25A38;FBXO7;KLF3;VEZF1;ARL2BP;PPP2R5B;PGLS;SELENBP1;CTNS;UBAC1;DCAF10;NARF;MARK3;LAMP2;USP15;FOXJ2;RAD23A;FBXO9;KDM7A;RCL1;RNF123;CAT;GCLM;PPOX;BNIP3L;NR3C1;ISCA1;HAGH;AGPAT4;SLC2A1;EZH1;CDR2;CDC27;RBM5;EPOR;BPGM;DAAM1;HTRA2;SLC25A37;SPTB;RNF19A;UROS;MKRN1;PRDX2;MOSPD1;YPEL5;MGST3;ASNS;SDCBP;GDE1;MBOAT2;TMEM9B;ABCB6;ELL2;GLRX5;P4HA2;SMOX;PSMD9;HEBP1;AQP3,0.20283479960899317,0.22659022659022657,True,True,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_KRAS_SIGNALING_DN,82,0.2979104478261967,1.2067642861732035,0.16057233704292528,EDAR;SGK1;IFI44L;FGF22;RSAD2;MX1;PTGFR;PDE6B;CLSTN3;PLAG1;KCNMB1;CNTFR;SPHK2;CYP39A1;MSH5;NRIP2;SLC16A7;MAST3;CDKAL1;SPTBN2;KCND1;EPHA5;YPEL1;EFHD1,0.25089427662957076,0.2764436339561059,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HEDGEHOG_SIGNALING,28,0.376868031820519,1.2429439559870277,0.17625899280575538,DPYSL2;MYH9;NRP2;ETS2;CNTFR;AMOT;CRMP1;CELSR1;NRP1,0.2592044011849344,0.28894916853402525,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_APOPTOSIS,133,0.2682867021973027,1.174354744921084,0.17475728155339806,KRT18;CLU;CCND1;TNFSF10;BMF;F2R;TOP2A;DPYD;RETSAT;BGN;CASP8;CDK2;CCND2;PAK1;HSPB1;PDCD4;ERBB2;APP;HGF;SC5D;GSR;SAT1;PDGFRB;ADD1;CASP7;PMAIP1;NEFH;MADD;CDKN1A;PEA15;MMP2;EBP;LUM;IER3;ROCK1;BCL2L1;ANXA1;ISG20,0.2592044011849344,0.28852822860313493,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_PEROXISOME,87,-0.26186465200553766,-1.145781958718511,0.2025,CAT;GNPAT;SLC35B2;PEX11B;PEX11A;RDH11;SOD1;IDH2;ACOX1;CADM1;ERCC1;PRDX5;CLN6;SCP2;HSD17B11;MLYCD;FIS1;IDI1;ISOC1;CACNA1B;HMGCL;PEX13;CRABP2;ACAA1;PEX2;ECI2;SLC25A17;ACSL1;CTPS1;ALDH9A1,0.2892857142857143,0.3227091633466136,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_PI3K_AKT_MTOR_SIGNALING,91,0.2783530467611491,1.1572704029790017,0.21766561514195584,FGF22;CDK1;PLCB1;RPS6KA1;CAMK4;MAPKAP1;STAT2;CDK2;MAP2K6;E2F1;ADCY2;HSP90B1;GNA14;MAP2K3;CXCR4;PFN1;TIAM1;PIK3R3;MYD88;CDKN1A;PTEN,0.30231335436382756,0.3427804962865446,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_INFLAMMATORY_RESPONSE,98,0.2713154712096333,1.1261452058408263,0.2570951585976628,IFITM1;TNFSF10;MMP14;IL18R1;BST2;LIF;AHR;ICAM1;CX3CL1;LDLR;LYN;IL1R1;OSMR;TNFRSF1B;SEMA4D;SPHK1;MXD1;HIF1A;RIPK2;ABCA1,0.3474258899968416,0.38801209264681374,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_COMPLEMENT,135,0.24714655084718365,1.0892018308016072,0.28110599078341014,DUSP6;CTSV;CLU;ERAP2;C3;CASP10;MMP14;APOC1;PLSCR1;SRC;LTA4H;LGMN;ANG;TFPI2,0.3698763036623818,0.4133911629167796,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_SPERMATOGENESIS,65,0.2824125693449757,1.0993392608814638,0.31088082901554404,ACE;CCNB2;CDK1;CAMK4;CDKN3;DBF4;CSNK2A2;TLE4;AURKA;NPHP1;PARP2;NF2;RAD17;TTK;SNAP91;JAM3,0.3985651654045436,0.4441154700222058,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_NOTCH_SIGNALING,30,0.32653838640170363,1.095828550535463,0.3252788104089219,CCND1;FBXW11;NOTCH3;ST3GAL6;MAML2;NOTCH2,0.4065985130111524,0.4533621690896712,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_UV_RESPONSE_UP,132,-0.222834046427981,-1.046655248796369,0.3564102564102564,HSPA13;STK25;NR4A1;FEN1;IGFBP2;PDAP1;TMBIM6;MGAT1;CDC34;BTG1;AP2S1;CEBPG;FKBP4;BID;EPHX1;POLG2;CLCN2;BCL2L11;PPP1R2;ASNS;ACAA1;NPTXR;NXF1;CLTB;NAT1;HLA-F;CCNE1;HSPA2;FOS;AQP3;RHOB;JUNB;SULT1A1;FOSB,0.43464665415884934,0.48163548163548164,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_TGF_BETA_SIGNALING,53,-0.26470421351110773,-1.0443164967724057,0.37708830548926014,ID1;KLF10;FKBP1A;SMAD3;CDK9;FNTA;JUNB;SMURF2;SMAD7,0.4489146493919764,0.49780634388021144,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_IL6_JAK_STAT3_SIGNALING,54,0.2772748726676119,1.0303992216275941,0.43423423423423424,ITGA4;IL18R1;A2M;STAT2;STAT1;TNFRSF21;CXCL13;CNTFR;CD9;IL1R1;OSMR;TNFRSF1B;IL6ST;PTPN1;MYD88;MAP3K8;LEPR;CSF1;GRB2;IL13RA1,0.5049235281793422,0.5567105567105567,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_WNT_BETA_CATENIN_SIGNALING,37,-0.2584248080475353,-0.956904232224175,0.510158013544018,JAG1;WNT6;TCF7;MYC;GNAI1,0.5668422372711311,0.6240464997480343,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_GLYCOLYSIS,161,-0.19990988299979295,-0.980911835427977,0.5070422535211268,TALDO1;GALK2;MPI;B4GALT2;GALE;RPE;ENO1;SAP30;MDH1;SDC2;UGP2;NASP;LHPP;PPP2CB;SOD1;NSDHL;PAXIP1;PHKA2;GLCE;GMPPA;CASP6;CLN6;SLC35A3;PSMC4;KDELR3;AGL;RBCK1;FKBP4;HAX1;CD44;DDIT4;GALK1;ALDH7A1;B4GALT4;AKR1A1;B4GALT7;ANKZF1;GUSB;TFF3;COPB2;ABCB6;CHST12;PGAM1;P4HA2;CACNA1H;NOL3;CHST2;ALDH9A1;TXN;NT5E,0.5668422372711311,0.6221377343817507,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HYPOXIA,161,0.20868804067977503,0.9406447209982993,0.6043276661514683,MT1E;STC1;TES;SDC4;PAM;MT2A;GYS1;SLC37A4;MYH9;BGN;ETS1;AK4;PHKG1;PDK3;NEDD4L;P4HA1;GPI;IGFBP3;TGFBI;AMPD3;SDC3;TGM2;HK2;CXCR4;KIF5A;LXN;CHST3;FOXO3;COL5A1;GCNT2;NFIL3;TPD52;IRS2;PFKP;CDKN1A;GLRX;SRPX;SLC25A1,0.6568778979907264,0.6906601898873923,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,45,-0.22623921150202214,-0.8925586491972652,0.6851851851851852,FTL;PDLIM1;GLRX2;PRDX4;NDUFA6;ATOX1;CAT;GCLM;SELENOS;STK25;HMOX2;SOD1;TXNRD2;EGLN2;PRDX2;PRDX6;NDUFS2;JUNB;TXN,0.7289204097714737,0.7550249974492399,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_PROTEIN_SECRETION,93,-0.19699994226987505,-0.8755054469228436,0.72544080604534,USO1;GOSR2;RAB14;SOD1;SSPN;VAMP3;ADAM10;BNIP3;TMED10;AP2S1;AP2M1;RER1;TSG101;TMED2;CLTA;SNX2;DST;CD63;CLN5;YIPF6;COPB2;AP3S1;SEC24D,0.7556675062972292,0.7872097449562239,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_P53_PATHWAY,167,0.1935323000890173,0.8732276477254505,0.7615262321144675,S100A10;VAMP8;CDKN2A;PERP;ABAT;KRT17;F2R;TM4SF1;FGF13;RETSAT;GM2A;LIF;POM121;CCND2;CCP110;DNTTIP2;DDB2;APP;ERCC5;CDKN2B;TPD52L1;SAT1;PRKAB1;SPHK1;MXD1;FOXO3;RALGDS;ELP1;NOL8;BLCAP;HSPA4L;CDKN1A,0.777067583790273,0.8122946475887652,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_MYC_TARGETS_V2,56,-0.17659301351711187,-0.7138980198016607,0.9484777517564403,RRP9;RABEPK;NOP56;FARSA;MRTO4;AIMP2;RCL1;GRWD1;SRM;NOC4L;NDUFAF4;NIP7;PPAN;TFB2M;NPM1;BYSL;IMP4;MYC;WDR74,0.9484777517564403,0.9629215753872491,False,False,2026.1.Hs,https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2026.1.Hs/h.all.v2026.1.Hs.symbols.gmt
